C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_28_219.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_28_219.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_28_219.jpg,-0.3382422,1,0,14.80247
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_28_320.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_28_320.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_28_320.jpg,-0.3103316,1,0,15.94442
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_28_420.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_28_420.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_28_420.jpg,-0.009587046,0.7772147,0,16.68435
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_28_520.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_28_520.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_28_520.jpg,0,0.4768015,0,17.5111
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_28_623.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_28_623.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_28_623.jpg,0,0.1786228,0,17.39064
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_28_724.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_28_724.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_28_724.jpg,0,0,0,17.71999
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_28_827.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_28_827.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_28_827.jpg,-0.0201705,0,0,17.01466
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_28_928.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_28_928.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_28_928.jpg,-0.3244362,0,0,17.30966
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_29_030.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_29_030.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_29_030.jpg,-0.6213329,0,0,16.52004
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_29_132.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_29_132.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_29_132.jpg,-0.6487113,0,0,16.67219
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_29_234.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_29_234.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_29_234.jpg,-0.296484,0,0,16.4888
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_29_335.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_29_335.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_29_335.jpg,0,0,0,15.79955
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_29_436.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_29_436.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_29_436.jpg,0,0,0,16.15868
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_29_538.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_29_538.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_29_538.jpg,0,0,0,15.46015
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_29_641.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_29_641.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_29_641.jpg,0,0,0,15.84634
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_29_743.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_29_743.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_29_743.jpg,0,0,0,15.17015
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_29_847.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_29_847.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_29_847.jpg,0,0,0,15.54427
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_29_950.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_29_950.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_29_950.jpg,0,0,0,14.87359
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_30_053.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_30_053.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_30_053.jpg,0,0,0,15.23985
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_30_155.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_30_155.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_30_155.jpg,0,0.3047853,0,15.16639
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_30_257.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_30_257.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_30_257.jpg,0,0.609899,0,15.1252
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_30_358.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_30_358.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_30_358.jpg,0,0.9149703,0,16.25653
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_30_459.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_30_459.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_30_459.jpg,0,1,0,17.08194
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_30_561.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_30_561.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_30_561.jpg,0,1,0,18.32333
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_30_663.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_30_663.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_30_663.jpg,0,1,0,19.19444
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_30_763.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_30_763.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_30_763.jpg,0,1,0,20.3334
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_30_865.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_30_865.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_30_865.jpg,0,1,0,21.25397
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_30_967.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_30_967.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_30_967.jpg,0,1,0,22.30219
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_31_068.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_31_068.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_31_068.jpg,-0.2607486,1,0,23.22936
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_31_170.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_31_170.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_31_170.jpg,-0.3335975,1,0,24.09995
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_31_272.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_31_272.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_31_272.jpg,-0.03345955,0.6998621,0,24.8895
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_31_373.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_31_373.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_31_373.jpg,0,0.3955844,0,25.29525
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_31_473.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_31_473.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_31_473.jpg,0,0.1008674,0,25.34393
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_31_575.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_31_575.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_31_575.jpg,-0.08447701,0,0,25.05366
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_31_675.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_31_675.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_31_675.jpg,-0.387999,0,0,24.72231
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_31_776.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_31_776.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_31_776.jpg,-0.26136,0,0,24.38818
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_31_878.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_31_878.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_31_878.jpg,0,0,0,24.1413
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_31_981.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_31_981.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_31_981.jpg,0,0,0,23.89199
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_32_082.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_32_082.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_32_082.jpg,0,0,0,23.65117
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_32_183.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_32_183.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_32_183.jpg,0,0,0,23.41349
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_32_284.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_32_284.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_32_284.jpg,0,0,0,23.17841
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_32_385.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_32_385.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_32_385.jpg,0,0,0,22.94571
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_32_487.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_32_487.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_32_487.jpg,0,0.059328,0,22.71536
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_32_589.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_32_589.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_32_589.jpg,0,0.3579663,0,22.74569
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_32_691.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_32_691.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_32_691.jpg,0,0.6580423,0,23.13109
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_32_792.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_32_792.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_32_792.jpg,-0.2040834,0.9617338,0,23.86949
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_32_895.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_32_895.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_32_895.jpg,-0.2910574,0.8167,0,24.85406
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_32_997.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_32_997.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_32_997.jpg,0,0.5140781,0,25.41569
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_33_097.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_33_097.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_33_097.jpg,0,0.2126122,0,25.6038
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_33_199.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_33_199.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_33_199.jpg,0,0,0,25.44539
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_33_301.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_33_301.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_33_301.jpg,0,0,0,25.19019
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_33_404.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_33_404.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_33_404.jpg,0,0,0,24.93721
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_33_504.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_33_504.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_33_504.jpg,0,0,0,24.68685
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_33_607.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_33_607.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_33_607.jpg,0,0.2693718,0,24.58031
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_33_711.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_33_711.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_33_711.jpg,0,0.5664429,0,24.8345
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_33_812.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_33_812.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_33_812.jpg,-0.2693613,0.8739374,0,25.41814
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_33_911.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_33_911.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_33_911.jpg,-0.3277836,0.9412318,0,26.21915
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_34_012.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_34_012.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_34_012.jpg,-0.0326517,0.6460998,0,26.91655
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_34_114.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_34_114.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_34_114.jpg,0,0.2871922,0,27.26149
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_34_218.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_34_218.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_34_218.jpg,0,0,0,27.16037
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_34_320.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_34_320.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_34_320.jpg,0,0,0,26.88578
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_34_420.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_34_420.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_34_420.jpg,0,0,0,26.61591
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_34_521.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_34_521.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_34_521.jpg,0,0.1994055,0,26.42043
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_34_624.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_34_624.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_34_624.jpg,0,0.5078093,0,26.57306
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_34_723.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_34_723.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_34_723.jpg,-0.1415421,0.5161943,0,27.00917
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_34_824.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_34_824.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_34_824.jpg,0,0.2158941,0,27.18525
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_34_926.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_34_926.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_34_926.jpg,0,0,0,27.01299
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_35_028.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_35_028.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_35_028.jpg,0,0,0,26.74241
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_35_131.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_35_131.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_35_131.jpg,-0.2772543,0,0,26.43748
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_35_235.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_35_235.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_35_235.jpg,-0.5851111,0,0,25.88099
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_35_337.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_35_337.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_35_337.jpg,-0.2772323,0,0,25.57873
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_35_438.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_35_438.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_35_438.jpg,0,0,0,25.31967
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_35_539.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_35_539.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_35_539.jpg,0,0,0,25.05447
C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\center_2024_09_08_19_21_35_639.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\left_2024_09_08_19_21_35_639.jpg, C:\A_DESKTOP_FAKE\CMPE_Robot_Perception\Images\IMG\right_2024_09_08_19_21_35_639.jpg,0,0,0,24.80155
